,year,good_name,count
1271,2022,Dragon Ball FighterZ - FighterZ Edition,3
1272,2022,South Park: The Fractured but Whole,3
1273,2022,Far Cry 4 - Season Pass,3
1274,2022,Dungeons 3 – Famous Last Words - DLC,3
1275,2022,Empire of Sin - Deluxe Edition,3
1276,2022,Batman: Arkham Knight - Premium Edition,3
1277,2022,Doodle Devil,3
1278,2022,Batman: Arkham Asylum - Game of the Year Edition,3
1279,2022,Base One,3
1280,2022,Star Wars: Empire at War - Gold Pack,3
1281,2022,Europa Universalis IV: Rule Britannia - DLC,3
1282,2022,Europa Universalis IV: Res Publica - DLC,3
1283,2022,Star Wars Classics Collection,3
1284,2022,Europa Universalis IV: Common Sense Collection - DLC,3
1285,2022,Spidersaurs,3
1286,2022,Europa Universalis IV: DLC Collection - DLC,3
1287,2022,Empire of Sin: Deluxe Pack - DLC,3
1288,2022,Tom Clancy's Ghost Recon Wildlands. Gold Edition Y2,3
1289,2022,FIFA 22 - ULTIMATE EDITION,3
1290,2022,FIFA 22,3
1291,2022,Dying Light - Harran Ranger Bundle - DLC,3
1292,2022,Before We Leave,3
1293,2022,Dying Light ? 5th Anniversary Bundle - DLC,3
1294,2022,Europa Universalis IV: Ultimate Bundle,3
1295,2022,Earth 2150: Lost Souls,3
1296,2022,Doodle God,3
1297,2022,Cities: Skylines - African Vibes - DLC,3
1298,2022,Cities: Skylines - Downtown Radio - DLC,3
1299,2022,The Big Con,3
1300,2022,Cities: Skylines - Rock City Radio - DLC,3
1301,2022,Cities: Skylines - Sunny Breeze Radio - DLC,3
1302,2022,Wordle 4,3
1303,2022,Cities: Skylines - All That Jazz - DLC,3
1304,2022,"Warhammer 40,000: Space Wolf - Sigurd Ironside - DLC",3
1305,2022,Blasphemous,3
1306,2022,Colt Canyon,3
1307,2022,Commandos 3: Destination Berlin,3
1308,2022,The Crew,3
1309,2022,Broken Sword 4: The Angel of Death,3
1310,2022,Watch Dogs 2 - Deluxe Edition,3
1311,2022,COMANCHE,3
1312,2022,The Longest Road on Earth,3
1313,2022,The Heroic Legend of Eagarlnia,3
1314,2022,Camp Canyonwood,3
1315,2022,Bridge Constructor: The Walking Dead,3
1316,2022,Werewolf: The Apocalypse - Earthblood The Exiled One - DLC,3
1317,2022,The Settlers7: Paths to a Kingdom - History Edition,3
1318,2022,Brewmaster: Beer Brewing Simulator,3
1319,2022,The Escapists 2,3
1320,2022,Where the Bees Make Honey,3
1321,2022,Bots Are Stupid,3
1322,2022,Blue Fire,3
1323,2022,Commandos Pack,3
1324,2022,Black Future '88,3
1325,2022,Death end re;Quest 2,3
1326,2022,Degrees of Separation,3
1327,2022,Delta Force Land Warrior,3
1328,2022,Destiny 2: The Witch Queen - Deluxe Edition - DLC,3
1329,2022,Devil May Cry 4: Special Edition,3
1330,2022,Devils & Demons,3
1331,2022,Digimon Story Cyber Sleuth: Complete Edition,3
1332,2022,Disciples III - Resurrection,3
1333,2022,Sudden Strike Trilogy,3
1334,2022,Stunt Kite Party,3
1335,2022,Thunder Wolves,3
1336,2022,Strategy & Tactics: Dark Ages,3
1337,2022,Surviving Mars - First Colony,3
1338,2022,Подписка Xbox LIVE GOLD на 12 месяцев,3
1339,2022,Surviving Mars: Space Race - DLC,3
1340,2022,"Warhammer 40,000: Space Wolf - Exceptional Card Pack - DLC",3
1341,2022,Bite the Bullet,3
1342,2022,TEKKEN 7 - Season Pass - DLC,3
1343,2022,Crusader Kings Complete,3
1344,2022,The Wanderer: Frankenstein's Creature,3
1345,2022,Cyberdimension Neptunia: 4 Goddesses Online,3
1346,2022,DARK SOULS III - Ashes of Ariandel - DLC,3
1347,2022,DRAGON BALL FIGHTERZ - FighterZ Pass 3 - DLC,3
1348,2022,looK INside - Chapter 1,3
1349,2022,Epistory - Typing Chronicles,3
1350,2022,Field of Glory II,3
1351,2022,Train Valley 2: Workshop Gems – Emerald - DLC,3
1352,2022,Lock's Quest,3
1353,2022,Age of Wonders: Planetfall - Season Pass - DLC,3
1354,2022,Puzzle Chronicles,3
1355,2022,Train Valley 2: Workshop Gems – Ruby - DLC,3
1356,2022,METAL SLUG,3
1357,2022,METAL SLUG X,3
1358,2022,MY HERO ONE'S JUSTICE 2,3
1359,2022,Age of Wonders II: The Wizard's Throne,3
1360,2022,"Magicka 2: Ice, Death and Fury - DLC",3
1361,2022,Make the Burger,3
1362,2022,Master of Orion,3
1363,2022,Megadimension Neptunia VIIR,3
1364,2022,Men of War: Assault Squad 2 - Airborne - DLC,3
1365,2022,Little Big Workshop - The Evil DLC - DLC,3
1366,2022,Liberated,3
1367,2022,Railway Empire,3
1368,2022,Reky,3
1369,2022,Just Cause 4 - Gold Edition,3
1370,2022,KILL la KILL -IF,3
1371,2022,Kao the Kangaroo: Round 2,3
1372,2022,Rayman Origins,3
1373,2022,Rayman Legends,3
1374,2022,Kingdom Come: Deliverance – Band of Bastards - DLC,3
1375,2022,Knights of Pen and Paper +1 Deluxier Edition,3
1376,2022,Radical Rabbit Stew,3
1377,2022,Rad Rodgers,3
1378,2022,Knights of Pen and Paper 2 - Dragon Bundle,3
1379,2022,RUSH: A Disney • PIXAR Adventure,3
1380,2022,Landlord's Super,3
1381,2022,Alternate Jake Hunter: DAEDALUS The Awakening of Golden Jazz,3
1382,2022,Last Rites,3
1383,2022,Legend of Kay Anniversary,3
1384,2022,Project Highrise,3
1385,2022,Vapormaze,3
1386,2022,Absolute Drift,3
1387,2022,Nickelodeon Kart Racers 3: Slime Speedway,3
1388,2022,No Longer Home,3
1389,2022,No Man's Sky,3
1390,2022,Pizza Express,3
1391,2022,A Game of Thrones: The Board Game - Digital Edition,3
1392,2022,Out There: Omega Edition,3
1393,2022,Tyranny - Tales from the Tiers - DLC,3
1394,2022,Overture,3
1395,2022,Ozymandias - Season Pass - DLC,3
1396,2022,PAW Patrol Mighty Pups Save Adventure Bay,3
1397,2022,ACE COMBAT 7: SKIES UNKNOWN - Deluxe Edition,3
1398,2022,Might & Magic: Heroes VI - Complete Edition,3
1399,2022,My Time at Portia,3
1400,2022,Mighty No. 9,3
1401,2022,Mortal Kombat X: Kombat Pack - DLC,3
1402,2022,Moto Racer 4,3
1403,2022,Abandon Ship,3
1404,2022,My Hero One's Justice 2,3
1405,2022,Mystic Pillars: A Story-Based Puzzle Game,3
1406,2022,Port Royale 3: Gold Edition,3
1407,2022,Prince of Persia: Warrior Within,3
1408,2022,ARISEN - Chronicles of Var'Nagal,3
1409,2022,NAMCO MUSEUM ARCHIVES Volume 2,3
1410,2022,Naruto Shippuden: Ultimate Ninja STORM Revolution,3
1411,2022,Vampire: The Masquerade - Shadows of New York - Deluxe Edition,3
1412,2022,War Tech Fighters,3
1413,2022,Semblance,3
1414,2022,Second Sight,3
1415,2022,Giana Sisters 2D,3
1416,2022,Assassin's Creed Origins - Gold Edition,3
1417,2022,Gone Viral,3
1418,2022,Home Design 3D,3
1419,2022,SAMURAI SHODOWN V SPECIAL,3
1420,2022,HITMAN 2,3
1421,2022,Hakuoki: Edo Blossoms,3
1422,2022,Hearts of Iron III Collection,3
1423,2022,Roguebook - Deluxe Edition,3
1424,2022,Roguebook,3
1425,2022,Hitman: Blood Money,3
1426,2022,GUILTY GEAR Xrd -SIGN-,3
1427,2022,Assassin's Creed: Brotherhood - Deluxe Edition,3
1428,2022,Totally Reliable Delivery Service - Stunt Sets - DLC,3
1429,2022,SkyDrift: Gladiator Multiplayer Pack - DLC,3
1430,2022,Ski Jumping Pro VR,3
1431,2022,Fishing: Barents Sea - King Crab - DLC,3
1432,2022,Fishing: Barents Sea - Line and Net Ships - DLC,3
1433,2022,Skelattack,3
1434,2022,Silver,3
1435,2022,Broken Age,3
1436,2022,Silent Night - A Christmas Delivery,3
1437,2022,Totally Reliable Delivery Service - Cyberfunk - DLC,3
1438,2022,Shantae: Risky’s Revenge – Director’s Cut,3
1439,2022,Assemble with Care,3
1440,2022,Furi,3
1441,2022,Shadow of the Tomb Raider - Season Pass - DLC,3
1442,2022,Assassin's Creed: Syndicate - Gold Edition,3
1443,2022,Sense - ?????: A Cyberpunk Ghost Story,3
1444,2022,G.I. Joe: Operation Blackout - G.I. Joe and Cobra Weapons Pack - DLC,3
1445,2022,Rogue Stormers,3
1446,2022,Broken Sword 2: The Smoking Mirror - Remastered,3
1447,2022,Rising Constellation,3
1448,2022,Rise of Industry: 2130 - DLC,3
1449,2022,AquaNox 2: Revelation,3
1450,2022,WRC 9 FIA World Rally Championship (Steam),3
1451,2022,WRC 9 - Career Starter Upgrades (Steam) - DLC,3
1452,2022,Imperator: Rome - Magna Graecia Content Pack - DLC,3
1453,2022,Imperium Romanum - Gold Edition,3
1454,2022,RiMS Ultimate Edition,3
1455,2022,Townsmen - A Kingdom Rebuilt: The Seaside Empire - DLC,3
1456,2022,River City Melee Mach!!,3
1457,2022,Imperial Glory,3
1458,2022,Iron Commando - Koutetsu no Senshi,3
1459,2022,Rezrog,3
1460,2022,River City Melee: Battle Royal Special,3
1461,2022,Rob Riches,3
1462,2022,Europa Universalis IV - Digital Extreme Edition Upgrade Pack - DLC,2
1463,2022,Dying Light: The Following - DLC,2
1464,2022,Tropico 3: Gold Edition,2
1465,2022,"Trolley Problem, Inc.",2
1466,2022,Trials of The Blood Dragon,2
1467,2022,Trials Rising,2
1468,2022,Trapped Dead,2
1469,2022,Europa Universalis IV: Conquest of Paradise - DLC,2
1470,2022,Unmemory,2
1471,2022,Europa Universalis IV: Cradle of Civilization - Content Pack - DLC,2
1472,2022,Townsmen VR,2
1473,2022,Townscaper,2
1474,2022,Europa Universalis IV: Dharma Expansion - DLC,2
1475,2022,Tom Clancy's Splinter Cell Chaos Theory,2
1476,2022,Tom Clancy's Rainbow Six: Siege - Year 7 Premium Pass - DLC,2
1477,2022,Tyranny - Portrait Pack - DLC,2
1478,2022,Dying Light - Hellraid - DLC,2
1479,2022,Warhammer: Chaosbane,2
1480,2022,DreamWorks Dragons: Dawn of New Riders,2
1481,2022,"Warhammer 40,000: Space Wolf - Wrath of the Damned - DLC",2
1482,2022,Mr. Shifty,2
1483,2022,Dracula 2: The Last Sanctuary,2
1484,2022,Dracula 4 and 5 - Special Steam Edition,2
1485,2022,Dragon Ball FighterZ - Ultimate Edition,2
1486,2022,Dragon Star Varnir,2
1487,2022,Dungeons 2 - A Game of Winter - DLC,2
1488,2022,Urban Trial Tricky - Deluxe Edition,2
1489,2022,WRC 10 FIA World Rally Championship - Career Starter Pack - DLC,2
1490,2022,Dungeons 3 - A Multitude of Maps - DLC,2
1491,2022,Dungeons 3 - Clash of Gods - DLC,2
1492,2022,Dungeons 3 - Once Upon A Time - DLC,2
1493,2022,Dungeons 3: Lord Of The Kings - DLC,2
1494,2022,Vectronom,2
1495,2022,Tom Clancy's Ghost Recon Wildlands Ultimate Edition Y2,2
1496,2022,Tom Clancy's Ghost Recon Wildlands - Season Pass,2
1497,2022,Tinkertown,2
1498,2022,Fling to the Finish - Supporter Pack - DLC,2
1499,2022,Firegirl: Hack 'n Splash Rescue,2
1500,2022,Fishing: North Atlantic - Scallops Expansion - DLC,2
1501,2022,The Escapists - Fhurst Peak Correctional Facility - DLC,2
1502,2022,The Escapists + The Escapists: The Walking Dead Deluxe,2
1503,2022,The Dwarves - Digital Deluxe Edition,2
1504,2022,The Descendant,2
1505,2022,The Crew 2: Gold Edition,2
1506,2022,Those Who Remain,2
1507,2022,The Crew - Ultimate Edition,2
1508,2022,The Coma 2: Vicious Sisters DELUXE EDITION,2
1509,2022,The Childs Sight,2
1510,2022,For Honor Year 1: Heroes Bundle - DLC,2
1511,2022,The Book of Unwritten Tales,2
1512,2022,Full Spectrum Warrior: Ten Hammers,2
1513,2022,Filament,2
1514,2022,Field of Glory II: Medieval - Swords and Scimitars - DLC,2
1515,2022,Far Cry Primal,2
1516,2022,Far Cry New Dawn - Ultimate,2
1517,2022,Far Cry 3,2
1518,2022,The Guild II - Pirates of the European Seas,2
1519,2022,The Inner World,2
1520,2022,Fantasy General II: Invasion,2
1521,2022,The Last Campfire (Steam),2
1522,2022,The Metronomicon - Chiptune Challenge Pack 2 - DLC,2
1523,2022,The Metronomicon - J-Punch Challenge Pack - DLC,2
1524,2022,FIFA 22 ULTIMATE TEAM FIFA POINTS 750 - DLC,2
1525,2022,FIA European Truck Racing Championship,2
1526,2022,The Secret of Monkey Island: Special Edition,2
1527,2022,The Sundew,2
1528,2022,The Survivalists - Deluxe Edition,2
1529,2022,The Valiant,2
1530,2022,Double Dragon Trilogy,2
1531,2022,Wattam,2
1532,2022,The Almost Gone,2
1533,2022,Crusader Kings II: Byzantine Unit Pack - DLC,2
1534,2022,Crazy Soccer: Football Stars,2
1535,2022,We should talk.,2
1536,2022,Commandos: Behind Enemy Lines,2
1537,2022,Commandos 2: Men of Courage,2
1538,2022,Commandos 3 - HD Remaster,2
1539,2022,Commandos: Beyond the Call of Duty,2
1540,2022,Control - Ultimate Edition,2
1541,2022,Cyber Hook - Lost Numbers - DLC,2
1542,2022,Disney Universe,2
1543,2022,Zombi,2
1544,2022,Zarya - 1: Mystery on the Moon,2
1545,2022,ZONE OF THE ENDERS: The 2nd Runner - M?RS,2
1546,2022,ZHED - Puzzle Game,2
1547,2022,Ynglet,2
1548,2022,Disney Toy Story Pack,2
1549,2022,Disney's Hercules,2
1550,2022,DARK SOULS™ III: Ashes of Ariandel - DLC,2
1551,2022,World War Z: Aftermath,2
1552,2022,DmC Devil May Cry,2
1553,2022,World Of Zoo,2
1554,2022,Doodle Mafia,2
1555,2022,Wooden Sen’SeY,2
1556,2022,Who Is Zombie,2
1557,2022,Destroy All Humans! 2 - Reprobed: Dressed to Skill,2
1558,2022,Destiny 2: The Witch Queen Deluxe + Bungie 30th Anniversary Bundle - DLC,2
1559,2022,iO,2
1560,2022,Delta Force: Xtreme 2,2
1561,2022,Карта оплаты Xbox Game Pass на 3 месяца,2
1562,2022,Defunct,2
1563,2022,Dead Alliance: Multiplayer Edition,2
1564,2022,Dawn of Fear,2
1565,2022,Darksiders III - Keepers of the Void - DLC,2
1566,2022,DRAGON BALL XENOVERSE 2,2
1567,2022,DRAGON BALL FIGHTERZ - FighterZ Pass 2 - DLC,2
1568,2022,The Ascent - Cyber Warrior Pack - DLC,2
1569,2022,G.I. Joe: Operation Blackout - Digital Art Book and Soundtrack - DLC,2
1570,2022,Commandos 2 & 3 - HD Remaster Double Pack,2
1571,2022,Panzer Corps Gold,2
1572,2022,Little Nightmares II - Digital Content Bundle - DLC,2
1573,2022,Pendula Swing: The Complete Edition,2
1574,2022,Patrician IV Gold,2
1575,2022,Patrician III,2
1576,2022,Lost Eidolons,2
1577,2022,Paper Cut Mansion,2
1578,2022,Panzer Corps 2: General Edition (Upgrade) - DLC,2
1579,2022,Pillars of Eternity - The White March: Part I - DLC,2
1580,2022,Panzer Corps 2: Axis Operations - 1944 - DLC,2
1581,2022,MX vs ATV Legends,2
1582,2022,MX vs ATV – All Out,2
1583,2022,MX vs. ATV Unleashed,2
1584,2022,Mable & The Wood,2
1585,2022,PCI Public Crime Investigation,2
1586,2022,Pillars of Eternity - The White March Part II - DLC,2
1587,2022,Pirates of Black Cove - Gold Edition,2
1588,2022,King Arthur Collection,2
1589,2022,Last Inua,2
1590,2022,Koumajou Remilia: Scarlet Symphony,2
1591,2022,LEGO Batman 2: DC Super Heroes,2
1592,2022,Project Highrise: Brilliant Berlin - DLC,2
1593,2022,Project Highrise Architect's Edition,2
1594,2022,Project CARS 3 - Deluxe Edition,2
1595,2022,LEGO Pirates of the Caribbean,2
1596,2022,Pro Cycling Manager 2021,2
1597,2022,Letters - a written adventure,2
1598,2022,Pro Basketball Manager 2022,2
1599,2022,Prison Architect - Future Tech Pack - DLC,2
1600,2022,Prison Architect - Aficionado,2
1601,2022,Prince of Persia: The Sands of Time,2
1602,2022,Praetorians HD Remaster,2
1603,2022,Port Royale 4,2
1604,2022,PAC-MAN WORLD Re-PAC,2
1605,2022,Ozymandias - Indonesia - DLC,2
1606,2022,Overcooked! All You Can Eat,2
1607,2022,NECROPOLIS: BRUTAL EDITION,2
1608,2022,NeuroVoider,2
1609,2022,Neptunia Shooter,2
1610,2022,Naruto Shippuden Ultimate Ninja Storm Revolution,2
1611,2022,Might & Magic® Heroes VII – Deluxe Edition,2
1612,2022,Mighty Switch Force! Collection,2
1613,2022,NEED FOR SPEED,2
1614,2022,Monster Jam Steel Titans,2
1615,2022,Magicka 2 - Deluxe Edition,2
1616,2022,Monster Jam Steel Titans 2,2
1617,2022,MotoGP 14 - Laguna Seca Red Bull US Grand Prix - DLC,2
1618,2022,Mount & Blade,2
1619,2022,Mount & Blade: With Fire and Sword,2
1620,2022,Moving Out,2
1621,2022,Mr. DRILLER DrillLand,2
1622,2022,New Gundam Breaker,2
1623,2022,New Yankee 6: In Pharaoh's Court,2
1624,2022,New Yankee 7: Deer Hunters,2
1625,2022,Nira,2
1626,2022,ONE PIECE World Seeker - Deluxe Edition,2
1627,2022,ONE PUNCH MAN: A Hero Nobody Knows,2
1628,2022,Middle-earth: Shadow of Mordor GOTY,2
1629,2022,Men of War: Assault Squad 2 - Iron Fist - DLC,2
1630,2022,Of Orcs And Men,2
1631,2022,Omerta - City of Gangsters - Gold Edition,2
1632,2022,Omnibion War,2
1633,2022,One Piece Burning Blood - Gold Edition,2
1634,2022,Out of Line,2
1635,2022,Mayhem in Single Valley,2
1636,2022,Master of Orion: Revenge at Antares Race Pack. - DLC,2
1637,2022,Overcooked! 2,2
1638,2022,Magicka: Gamer Bundle - DLC,2
1639,2022,King and Assassins,2
1640,2022,Psychedelica of the Black Butterfly,2
1641,2022,GAROU: MARK OF THE WOLVES,2
1642,2022,Hue,2
1643,2022,Star Wars: The Clone Wars - Republic Heroes,2
1644,2022,Star Wars: Starfighter,2
1645,2022,Star Wars: Knights of the Old Republic,2
1646,2022,Star Wars Jedi Knight Collection,2
1647,2022,Star Vikings Forever,2
1648,2022,Spitlings,2
1649,2022,Hunting Simulator II: Elite Edition,2
1650,2022,Star Wars: The Force Unleashed Ultimate Sith Edition,2
1651,2022,Sniper: Ghost Warrior 2,2
1652,2022,Sleepwalker,2
1653,2022,Skydrift Infinity,2
1654,2022,Hyperdimension Neptunia Re;Birth1,2
1655,2022,Hyperdimension Neptunia Re;Birth2: Sisters Generation,2
1656,2022,Sid Meier's Civilization V [Mac],2
1657,2022,Hearts of Iron Collection III,2
1658,2022,Steep,2
1659,2022,Pure Hold'em,2
1660,2022,Sword Art Online Re: Hollow Fragment,2
1661,2022,Galaxy Warfighter,2
1662,2022,TEKKEN 7 - Season Pass 3 - DLC,2
1663,2022,TEKKEN 7 - Season Pass 2 - DLC,2
1664,2022,Synergia,2
1665,2022,Golazo! 2,2
1666,2022,Sword Art Online: Fatal Bullet,2
1667,2022,Grand Brix Shooter,2
1668,2022,HeartZ Co-Hope Puzzles,2
1669,2022,Grimind,2
1670,2022,Guilty Gear -Strive- + Season Pass 1,2
1671,2022,HITMAN 2 - Expansion Pass - DLC,2
1672,2022,Hacktag,2
1673,2022,Streets of Red: Devil's Dare Deluxe,2
1674,2022,Strange Horticulture,2
1675,2022,Hyperdimension Neptunia U: Action Unleashed,2
1676,2022,Hyperspace Invaders II: Pixel Edition,2
1677,2022,Shantae and the Seven Sirens,2
1678,2022,Inked: A Tale of Love,2
1679,2022,Indiana Jones® and the Infernal Machine™,2
1680,2022,Rise of the Third Power,2
1681,2022,Rise of Venice: Gold,2
1682,2022,Inertial Drift,2
1683,2022,Ridge Racer Unbounded,2
1684,2022,Injustice 2 Legendary Edition,2
1685,2022,Iron Sky: Invasion,2
1686,2022,Shadowrun: Hong Kong - Extended Edition Deluxe Upgrade,2
1687,2022,Resident Evil 0,2
1688,2022,It Takes Two,2
1689,2022,Jagged Alliance: Crossfire,2
1690,2022,Rainbow Billy: The Curse of the Leviathan,2
1691,2022,Railway Empire - Down Under - DLC,2
1692,2022,Just Cause 4 - Deluxe Edition,2
1693,2022,Ruggnar,2
1694,2022,Impulsion,2
1695,2022,Imperator: Rome - Deluxe Upgrade Pack - DLC,2
1696,2022,Imperator: Rome - Deluxe Edition,2
1697,2022,SNK 40th ANNIVERSARY COLLECTION,2
1698,2022,SOULCALIBUR VI: Season Pass - DLC,2
1699,2022,Imperator Rome - Epirus Content Pack - DLC,2
1700,2022,"STAR WARS™ Battlefront (Classic, 2004)",2
1701,2022,STAY,2
1702,2022,INSOMNIA: The Ark - Original Soundtrack - DLC,2
1703,2022,Saint Kotar,2
1704,2022,Say No! More,2
1705,2022,Scarlet Hood and the Wicked Wood,2
1706,2022,IL-2 Sturmovik - Dover Bundle,2
1707,2022,Sea Salt,2
1708,2022,I am not a Monster: First Contact,2
1709,2022,I Am Fish,2
1710,2022,Double Kick Heroes,2
1711,2022,Battlestar Galactica Deadlock,2
1712,2022,Battleplan: American Civil War,2
1713,2022,Battle Chasers: Nightwar,2
1714,2022,Batman: Arkham Origins - Season Pass - DLC,2
1715,2022,BURNOUT PARADISE REMASTERED,2
1716,2022,Bee Simulator,2
1717,2022,BATTLETECH - Shadow Hawk Pack - DLC,2
1718,2022,BATTLETECH - Heavy Metal - DLC,2
1719,2022,Blood Bowl 2,2
1720,2022,CODE VEIN - Season Pass - DLC,2
1721,2022,Brothers in Arms: Earned in Blood,2
1722,2022,Broken Sword 5: The Serpent's Curse,2
1723,2022,Bridge Project,2
1724,2022,Bomber Crew,2
1725,2022,Blon,2
1726,2022,Blitzkrieg 3 - Digital Deluxe Edition Upgrade - DLC,2
1727,2022,BlazBlue Centralfiction - Additional Playable Character JUBEI - DLC,2
1728,2022,Black Clover: Quartet Knights,2
1729,2022,Black & White Bushido,2
1730,2022,Bionic Commando Rearmed,2
1731,2022,Binarystar Infinity,2
1732,2022,Big Crown®: Showdown,2
1733,2022,BATTLETECH - Deluxe Edition,2
1734,2022,Captain Tsubasa: Rise of New Champions - Deluxe Edition,2
1735,2022,Agatha Christie - The ABC Murders,2
1736,2022,Ancient Space,2
1737,2022,Alien Rampage,2
1738,2022,Airline Tycoon Deluxe,2
1739,2022,Airline Tycoon 2: Gold,2
1740,2022,Adam Wolfe,2
1741,2022,Anna - Extended Edition,2
1742,2022,Achtung! Cthulhu Tactics,2
1743,2022,Academia: School Simulator,2
1744,2022,APEX LEGENDS: LOBA EDITION - DLC,2
1745,2022,ACE COMBAT 7: SKIES UNKNOWN - Season Pass - DLC,2
1746,2022,A Game of Dwarves: Ale Pack - DLC,2
1747,2022,Anno 2205 - Standard Edition,2
1748,2022,Azur Lane: Crosswave - Deluxe Pack - DLC,2
1749,2022,Assassin's Creed Origins - Season Pass - DLC,2
1750,2022,Assassin's Creed Chronicles: Trilogy,2
1751,2022,Assassin's Creed Chronicles: China,2
1752,2022,Arson and Plunder: Unleashed,2
1753,2022,ArcaniA: Fall of Setarrif,2
1754,2022,Arcade Classics Anniversary Collection,2
1755,2022,Aquarium Designer,2
1756,2022,Aquanox Deep Descent,2
1757,2022,Anthem,2
1758,2022,Anno 2205 - Ultimate Edition,2
1759,2022,Call of the Sea - Artbook - DLC,2
1760,2022,My Friend Peppa Pig,2
1761,2022,Carrier Deck,2
1762,2022,Cities: Skylines - Campus Radio - DLC,2
1763,2022,Cities in Motion 2 Collection,2
1764,2022,City of Gangsters: Shadow Government - DLC,2
1765,2022,Cities in Motion - Collection,2
1766,2022,Chicago 1930,2
1767,2022,Cities in Motion: Metro Stations - DLC,2
1768,2022,Cities in Motion: St. Petersburg - DLC,2
1769,2022,Colt Express,2
1770,2022,JUSTICE SUCKS: Tactical Vacuum Action,1
1771,2022,LEGO Indiana Jones 2: The Adventure Continues,1
1772,2022,Jim Power -The Lost Dimension,1
1773,2022,Jets'n'Guns 2,1
1774,2022,Isbarah,1
1775,2022,Arietta of Spirits,1
1776,2022,Arelite Core,1
1777,2022,Another Lost Phone: Laura's Story,1
1778,2022,Cities: Skylines - Deep Focus Radio - DLC,1
1779,2022,Kingdom: New Lands,1
1780,2022,Kerbal Space Program: Making History - DLC,1
1781,2022,Kerbal Space Program: Breaking Ground Expansion - DLC,1
1782,2022,Katamari Damacy REROLL,1
1783,2022,Armored Brigade Nation Pack: France - Belgium - DLC,1
1784,2022,Klotzen! Panzer Battles,1
1785,2022,JoJo's Bizarre Adventure: All-Star Battle R - Season Pass - DLC,1
1786,2022,Kana Quest,1
1787,2022,Jurassic World Evolution: Return To Jurassic Park - DLC,1
1788,2022,Jurassic World Evolution: Raptor Squad Skin Collection - DLC,1
1789,2022,Jurassic World Evolution 2: Early Cretaceous Pack - DLC,1
1790,2022,Arsenal of Democracy: A Hearts of Iron Game,1
1791,2022,Infinite Air with Mark McMorris,1
1792,2022,Astrologaster,1
1793,2022,Crusader Kings II: Monks & Mystics - DLC,1
1794,2022,I Am Alive,1
1795,2022,Crusader Kings II: Royal Collection,1
1796,2022,BAJA: Edge of Control HD,1
1797,2022,Crusader Kings II: The Reaper's Due Content Pack - DLC,1
1798,2022,Hyperdimension Neptunia Re;Birth3 V Generation,1
1799,2022,BATTALION 1944,1
1800,2022,BATTLEFIELD 2042,1
1801,2022,BATTLETECH - Deluxe Content DLC - DLC,1
1802,2022,Hyperdevotion Noire: Goddess Black Heart,1
1803,2022,Crusaders: Thy Kingdom Come,1
1804,2022,HyperBrawl Tournament - Celebration Pack 1 - DLC,1
1805,2022,Curious Expedition 2 - Robots of Lux - DLC,1
1806,2022,Hunting Simulator,1
1807,2022,BATTLETECH - Flashpoint - DLC,1
1808,2022,House of 1000 Doors: Evil Inside,1
1809,2022,"Honey, I Joined a Cult",1
1810,2022,I and Me,1
1811,2022,Astra Exodus,1
1812,2022,Assassin’s Creed Liberation HD,1
1813,2022,Ascent Spirit,1
1814,2022,Cities: Skylines - Country Road Radio - DLC,1
1815,2022,Crusader Kings II: Conclave Content Pack - DLC,1
1816,2022,Imperium Galactica II,1
1817,2022,Crusader Kings II: Horse Lords - Expansion - DLC,1
1818,2022,As Far As The Eye,1
1819,2022,Assassin's Creed: Syndicate - Season Pass - DLC,1
1820,2022,Aspire: Ina's Tale - Deluxe Edition,1
1821,2022,Immortal Realms: Vampire Wars,1
1822,2022,Crusader Kings II: Horse Lords Content Pack - DLC,1
1823,2022,Ice Lakes,1
1824,2022,Ice Age Scrat's Nutty Adventure,1
1825,2022,Cities in Motion: Ulm - DLC,1
1826,2022,Crusader Kings II: Jade Dragon - DLC,1
1827,2022,INSOMNIA: The Ark - Deluxe Set - DLC,1
1828,2022,IL-2 Sturmovik: Desert Wings – Tobruk - DLC,1
1829,2022,Last Knight: Rogue Rider Edition,1
1830,2022,Layers of Fear,1
1831,2022,Age of Wonders III,1
1832,2022,Metro: Last Light Redux,1
1833,2022,Men of War: Vietnam Special Edition Upgrade Pack DLC - DLC,1
1834,2022,Men of War: Condemned Heroes,1
1835,2022,Code Vein: Hunter's Pass (Season Pass),1
1836,2022,Men of War: Assault Squad 2 - Deluxe Edition Upgrade DLC - DLC,1
1837,2022,Cobra Kai: The Karate Kid Saga Continues,1
1838,2022,Megadimension Neptunia VII,1
1839,2022,Medieval Engineers,1
1840,2022,Medieval Dynasty,1
1841,2022,MazM: The Phantom of the Opera,1
1842,2022,Adventures of Chris,1
1843,2022,MazM: Jekyll and Hyde,1
1844,2022,Cobra Kai 2: Dojos Rising,1
1845,2022,Clocker,1
1846,2022,Agatha Knife,1
1847,2022,ACE COMBAT™ 7: SKIES UNKNOWN – TOP GUN: Maverick Ultimate Edition,1
1848,2022,ACE COMBAT™ 7: SKIES UNKNOWN – TOP GUN: Maverick Edition,1
1849,2022,A Planet of Mine,1
1850,2022,3SwitcheD,1
1851,2022,A Game of Dwarves,1
1852,2022,A Normal Lost Phone,1
1853,2022,MotoGP 14,1
1854,2022,MotoGP 13,1
1855,2022,Monster Sanctuary,1
